season,n,position,n_adp,k,rho_model,top_model,pts_top_model,rho_model_no_bonus,top_model_no_bonus,pts_top_model_no_bonus,rho_b2_prior_points,top_b2_prior_points,pts_top_b2_prior_points,rho_b3_wavg_ppg,top_b3_wavg_ppg,pts_top_b3_wavg_ppg,rho_b1_adp,mae_games_x,bias_games_x,mae_naive_games,mae_carries,bias_carries,mae_naive_carries,mae_rush_yards,bias_rush_yards,mae_naive_rush_yards,mae_rush_tds,bias_rush_tds,mae_naive_rush_tds,mae_targets,bias_targets,mae_naive_targets,mae_receptions,bias_receptions,mae_naive_receptions,mae_rec_yards,bias_rec_yards,mae_naive_rec_yards,bonus_actual_rec,bonus_actual_rush,bonus_actual_pass,bonus_pred_total,bonus_actual_total,top_b1_adp,pts_top_b1_adp,adpsub_rho_model,adpsub_top_model,adpsub_pts_top_model,adpsub_rho_model_no_bonus,adpsub_top_model_no_bonus,adpsub_pts_top_model_no_bonus,adpsub_rho_b2_prior_points,adpsub_top_b2_prior_points,adpsub_pts_top_b2_prior_points,adpsub_rho_b3_wavg_ppg,adpsub_top_b3_wavg_ppg,adpsub_pts_top_b3_wavg_ppg,adpsub_rho_b1_adp,adpsub_top_b1_adp,adpsub_pts_top_b1_adp,arm,mae_games_y,bias_games_y,n_returning,mae_games_returning,bias_games_returning,rho_returning,mae_attempts,bias_attempts,mae_naive_attempts,mae_pass_yards,bias_pass_yards,mae_naive_pass_yards,mae_pass_tds,bias_pass_tds,mae_naive_pass_tds,mae_interceptions,bias_interceptions,mae_naive_interceptions,mae_rec_tds,bias_rec_tds,mae_naive_rec_tds
2021,126,RB,64,20,0.5799306035921811,0.55,165.66799999999998,0.5801051129205632,0.55,165.66799999999998,0.47825653572262333,0.55,160.853,0.4638450381425163,0.6,180.03799999999998,0.7114118628366142,4.632195132636134,0.32136054477286674,5.412698412698413,50.2713780082018,-0.7655286764724462,57.26190476190476,220.48106353394382,-7.762319932658859,252.26984126984127,2.0249920367600724,-0.1761923013277487,2.5873015873015874,14.746250470311091,0.04644073999098252,16.753968253968253,11.580410249584482,-0.3937930490525656,12.698412698412698,89.89026915967885,3.406478925979237,105.02380952380952,5.0,107.0,0.0,122.80116115935901,112.0,0.7,199.96800000000002,0.645038692924037,0.7,183.878,0.6457255375605004,0.7,183.878,0.43294394851006457,0.6,168.733,0.43451177140643943,0.7,192.088,0.7114118628366142,0.7,199.96800000000002,C,4.632195132636134,0.32136054477286674,19,4.324565536111825,0.05150280587583724,0.3950545676930067,,,,,,,,,,,,,,,
2022,137,RB,43,20,0.7044014090108007,0.6,185.38299999999998,0.7031486840190421,0.6,185.383,0.4972098804315324,0.6,187.24099999999999,0.4387798972312494,0.65,187.64399999999998,0.41340635502327827,4.5591175858948,-0.2599186312730569,5.45985401459854,51.73672309136729,-4.892887311016797,59.45985401459854,233.36676124180116,-39.725401211538895,270.73722627737226,1.8813830128212454,-0.15052343067926854,2.27007299270073,13.995792692657824,-0.45336845076518095,15.503649635036496,10.794850618347807,-0.5103854196975183,11.978102189781023,85.73855355176562,5.249826572214312,93.91240875912409,3.0,130.5,0.0,116.7253441572446,133.5,0.7,182.434,0.354060482753187,0.75,181.22099999999998,0.35164420306709154,0.75,181.22099999999998,0.2960166826611361,0.7,179.19099999999997,0.42870139753194947,0.7,183.814,0.41340635502327827,0.7,182.434,C,4.5591175858948,-0.2599186312730569,26,3.5855786565308967,0.8433196917394903,0.4449467045099605,,,,,,,,,,,,,,,
2023,136,RB,58,20,0.745077447875248,0.5,178.90300000000002,0.7454299004249408,0.5,178.903,0.5636052204541047,0.45,158.41799999999998,0.4176398723381786,0.5,169.70299999999997,0.24453504065642806,4.292262152927213,0.07362959845092826,4.8161764705882355,45.786853475467204,-6.68126807851048,53.095588235294116,200.03110466908237,-19.96095403099401,245.46323529411765,1.8631711625124643,-0.13197367699946028,2.2941176470588234,12.94832381409042,-0.9422129777389145,16.74264705882353,10.165152338208646,-1.0720819681238325,13.147058823529411,77.07386292665598,0.1469403103962154,97.13235294117646,2.0,102.5,0.0,114.99093908418016,104.5,0.55,162.21999999999997,0.41788427819988316,0.55,181.07799999999997,0.41874557814759,0.55,181.07799999999997,0.20756520374624912,0.5,162.091,0.20623858461306183,0.5,166.91299999999998,0.24453504065642806,0.55,162.21999999999997,C,4.292262152927213,0.07362959845092826,33,3.0137576581976133,1.4051527127759718,0.35755708345740495,,,,,,,,,,,,,,,
2024,122,RB,53,20,0.754270163012635,0.6,212.96999999999997,0.7553805816768608,0.6,212.96999999999997,0.6850717724696203,0.6,207.75100000000003,0.5754725090407717,0.6,205.27099999999996,0.47993790797337277,4.3852185546564435,-0.39137191804712,4.778688524590164,49.94966836247576,-10.543730004380558,52.52459016393443,234.09413327172246,-59.87966003263064,234.51639344262296,2.188639103001584,-0.6247351526255707,2.081967213114754,11.80746357332566,0.6003214577955924,13.073770491803279,9.450334910945374,-0.41206198502873,10.278688524590164,78.65101971232784,-3.5607807939381564,84.73770491803279,2.0,140.5,0.0,102.51436180554144,142.5,0.7,219.78100000000003,0.4432842140114895,0.6,212.96999999999997,0.44425181938995933,0.6,212.96999999999997,0.48430939402062645,0.6,207.75100000000003,0.49209935260434023,0.6,205.27099999999996,0.47993790797337277,0.7,219.78100000000003,C,4.3852185546564435,-0.39137191804712,22,3.77132385292628,1.1472463100088077,0.23766769840590535,,,,,,,,,,,,,,,
2014,130,RB,0,20,0.6189309781330151,0.5,156.815,0.6193067710766296,0.5,156.815,0.5172720854854694,0.6,162.155,0.3306987327570631,0.6,161.8,,4.406445424753804,0.15560036882993436,5.053846153846154,50.096427612131755,-5.1290826187359055,59.15384615384615,215.9925829317583,-25.861691120899177,251.2153846153846,1.746351264689961,-0.10150327021310022,1.9692307692307693,14.414978810062234,-2.2757868343012184,16.223076923076924,10.596274830059421,-1.5314354998855484,12.338461538461539,89.97637123013541,-13.973523054771452,99.23076923076923,8.0,113.0,0.0,75.23478386418864,121.0,,,,,,,,,,,,,,,,,,D,4.406445424753804,0.15560036882993436,28,3.131459068614192,1.7444232700934388,0.2893250672516344,,,,,,,,,,,,,,,
2015,125,RB,0,20,0.6207826849973939,0.35,123.955,0.6202663966089748,0.35,123.955,0.4483228902732953,0.4,123.79499999999999,0.308934530950592,0.4,120.49499999999998,,4.0987753905030555,-0.1962027661791567,4.928,50.42946752602186,-2.6704909726621446,65.768,216.3427259375171,-9.070640389822248,284.808,1.8111125257050402,0.180069490121681,2.264,14.998048603003182,-2.1773284534004884,18.712,11.20117257322103,-1.703619281606418,14.16,98.15601084011003,-18.307834548575507,124.576,5.0,107.5,0.0,109.04300912289813,112.5,,,,,,,,,,,,,,,,,,D,4.0987753905030555,-0.1962027661791567,25,3.5568569533366188,1.2632045831841783,0.20122891911744104,,,,,,,,,,,,,,,
2016,130,RB,0,20,0.5890566255857952,0.5,165.91000000000003,0.5890181276689541,0.5,165.91000000000003,0.5390688372829542,0.5,155.20000000000002,0.32674030870600956,0.45,137.49,,4.452188721553787,0.38256776586391716,5.3076923076923075,52.02365703336297,-4.044249007323543,56.83076923076923,226.6821517363121,-19.077597209770236,252.2,2.1399409592173217,-0.5925747083825059,2.2384615384615385,14.828340291665901,-0.12606601707931545,16.26153846153846,11.493161156762552,-0.345110374713009,12.623076923076923,93.93754080974277,-3.0746031548478676,112.72307692307692,5.0,114.0,0.0,100.93485363797981,119.0,,,,,,,,,,,,,,,,,,D,4.452188721553787,0.38256776586391716,24,2.960557832721225,0.3045720743908365,0.6328418093190342,,,,,,,,,,,,,,,
2017,137,RB,0,20,0.5971028848859035,0.55,165.16,0.5976345861519491,0.55,165.16,0.3873368962934441,0.55,173.61,0.29313399189035844,0.55,168.05,,4.85536767537307,-0.19080973730237188,5.766423357664234,52.46159927158281,-6.602864630533875,58.86861313868613,217.3801879966321,-19.25166855111577,250.2189781021898,1.6623739704102574,0.04777761808761843,2.218978102189781,15.963060627502074,-3.615369037007757,17.605839416058394,12.093958032462185,-2.817704998597447,13.27007299270073,99.42166393281205,-25.03650829076783,113.64963503649635,10.0,103.5,0.0,114.76954591692214,113.5,,,,,,,,,,,,,,,,,,D,4.85536767537307,-0.19080973730237188,32,3.8620693372939705,-1.8960600594796266,0.45857014288601144,,,,,,,,,,,,,,,
2018,135,RB,38,20,0.617495310364745,0.45,172.54,0.6187581271785347,0.45,172.54,0.4517225975147962,0.35,157.95499999999998,0.2995811077669135,0.4,160.01500000000001,0.5480111623894416,4.219556374744883,0.2121233707729775,5.37037037037037,46.62098200795245,3.2710498465248197,60.888888888888886,206.47772589964026,-4.053436152745524,268.1777777777778,1.8680924109809522,-0.3204011713833474,2.2074074074074073,15.924809650377423,-1.3190270814727005,18.733333333333334,12.43463686391264,-1.4505768493232432,14.57037037037037,104.07674482341537,-10.874781330404192,116.28888888888889,10.5,122.5,0.0,119.26239318104648,133.0,0.65,186.683,0.47762337236021446,0.6,175.182,0.4754349491191596,0.6,175.182,0.3593148590644575,0.6,171.85500000000002,0.4160240645131881,0.65,180.85,0.5480111623894416,0.65,186.683,D,4.219556374744883,0.2121233707729775,30,2.9440263132610633,-0.7951954177519873,0.6326513730488326,,,,,,,,,,,,,,,
2019,130,RB,45,20,0.6953860033936732,0.55,185.331,0.6947234549476362,0.55,185.331,0.5470374579942241,0.6,196.75600000000003,0.4562003200087898,0.5,176.521,0.759291012141463,4.5044223213635055,-0.15435550754676222,4.923076923076923,50.526898955485194,-3.6380210911409727,54.36153846153846,225.73788571760358,-27.136108543297976,232.51538461538462,1.9044749224552007,-0.29542196138735655,2.1,14.751724454852397,-1.179591845495273,16.907692307692308,11.739115198568639,-1.349974037090687,13.107692307692307,94.87072230339425,-7.771309848541815,112.07692307692308,7.5,125.0,0.0,114.82197811268301,132.5,0.75,213.87600000000003,0.546772068511199,0.65,189.50099999999998,0.5442687747035573,0.65,189.50099999999998,0.5475925573560981,0.65,198.74600000000004,0.5335244984419569,0.65,195.82099999999997,0.759291012141463,0.75,213.87600000000003,D,4.5044223213635055,-0.15435550754676222,28,3.5479234174667242,0.4415808982145668,0.508977111897294,,,,,,,,,,,,,,,
2020,133,RB,56,20,0.6564004390169231,0.45,159.445,0.6562826769862262,0.45,159.445,0.48496070208116904,0.45,158.335,0.32211209503540567,0.5,167.20000000000002,0.5736166799796691,3.7811880511024527,-0.5441344623331384,4.7669172932330826,46.01583952033674,-2.3733585318325097,56.46616541353384,212.74715132761813,-26.157819346497455,251.93984962406014,1.9423707706524345,-0.5546926503068542,2.2030075187969924,13.452871455007285,0.5040589748343167,17.015037593984964,10.408279907774636,0.17588044137581976,13.25563909774436,82.1063908020423,9.607619855648046,111.05263157894737,2.0,116.0,0.0,120.76243386917845,118.0,0.65,179.78500000000003,0.4440191387559809,0.6,165.75,0.44313055365686943,0.6,165.75,0.2706698851843164,0.55,164.8,0.2832267164018069,0.6,170.23999999999998,0.5736166799796691,0.65,179.78500000000003,D,3.7811880511024527,-0.5441344623331384,31,3.193987418971413,0.3807981991842314,0.22131722981829963,,,,,,,,,,,,,,,
2021,126,RB,64,20,0.5823827605341027,0.55,165.66799999999998,0.5834508779750625,0.55,165.66799999999998,0.47825653572262333,0.55,160.853,0.4638450381425163,0.6,180.03799999999998,0.7114118628366142,4.597092145593822,0.3288613756289718,5.412698412698413,49.98232169398364,-0.596879910975408,57.26190476190476,219.26697883254877,-7.055791658586096,252.26984126984127,2.01670976835603,-0.17199160845716985,2.5873015873015874,14.640823141505358,0.0651881293855037,16.753968253968253,11.497058232735201,-0.38040384948742634,12.698412698412698,89.39434465093167,3.517369061349283,105.02380952380952,5.0,107.0,0.0,122.94320305136944,112.0,0.7,199.96800000000002,0.6519987185735332,0.7,183.878,0.6518155600038097,0.7,183.878,0.43294394851006457,0.6,168.733,0.43451177140643943,0.7,192.088,0.7114118628366142,0.7,199.96800000000002,D,4.597092145593822,0.3288613756289718,19,4.218378979099256,0.047493909359486046,0.417311163055993,,,,,,,,,,,,,,,
2022,137,RB,43,20,0.7052630964817674,0.6,185.38299999999998,0.7042843319087673,0.6,185.38299999999998,0.4972098804315324,0.6,187.24099999999999,0.4387798972312494,0.65,187.64399999999998,0.41340635502327827,4.5257101535027475,-0.24309834896446675,5.45985401459854,51.63356954312389,-4.615401157246958,59.45985401459854,232.8191847619934,-38.5487746789519,270.73722627737226,1.8769397591727832,-0.14210431824200956,2.27007299270073,13.964296021722767,-0.3755789030027066,15.503649635036496,10.771705870423807,-0.449809338851787,11.978102189781023,85.48674024484141,5.72676723876408,93.91240875912409,3.0,130.5,0.0,117.18080349743884,133.5,0.7,182.434,0.38509457497147664,0.8,195.059,0.38932306442214387,0.8,195.059,0.2960166826611361,0.7,179.19099999999997,0.42870139753194947,0.7,183.814,0.41340635502327827,0.7,182.434,D,4.5257101535027475,-0.24309834896446675,26,3.585898976372273,0.8826470642815489,0.4550946118058017,,,,,,,,,,,,,,,
2023,136,RB,58,20,0.7449425286224516,0.5,178.90300000000002,0.7442835032123978,0.5,178.90300000000002,0.5636052204541047,0.45,158.41799999999998,0.4176398723381786,0.5,169.70299999999997,0.24453504065642806,4.291842359860054,0.11807559720314288,4.8161764705882355,45.8975075741114,-6.253189688336244,53.095588235294116,200.6203429349408,-18.10315452818034,245.46323529411765,1.8688271353018766,-0.11905249280149406,2.2941176470588234,12.962248571222844,-0.8485734474028879,16.74264705882353,10.169502835705782,-1.0014287926014414,13.147058823529411,76.99314418494309,0.6983398334333131,97.13235294117646,2.0,102.5,0.0,115.62720615721403,104.5,0.55,162.21999999999997,0.41677689255283157,0.55,180.97299999999998,0.41917622812144334,0.55,180.97299999999998,0.20756520374624912,0.5,162.091,0.20623858461306183,0.5,166.91299999999998,0.24453504065642806,0.55,162.21999999999997,D,4.291842359860054,0.11807559720314288,33,3.0741717944306304,1.4718141981778399,0.3396080016595291,,,,,,,,,,,,,,,
2024,122,RB,53,20,0.750692886118303,0.6,212.96999999999997,0.7506031217352668,0.6,212.96999999999997,0.6850717724696203,0.6,207.75100000000003,0.5754725090407717,0.6,205.27099999999996,0.47993790797337277,4.415538482141407,-0.34779409729508276,4.778688524590164,50.006409878413436,-10.13769166164872,52.52459016393443,234.22821597152404,-58.18381550558463,234.51639344262296,2.1906748305605563,-0.6125796646247801,2.081967213114754,11.852728530238032,0.7013596826864015,13.073770491803279,9.491763206972136,-0.3348153480932462,10.278688524590164,79.12527910348314,-2.9663636862801805,84.73770491803279,2.0,140.5,0.0,102.96020333943213,142.5,0.7,219.78100000000003,0.4511056908207872,0.6,212.96999999999997,0.4495736489715434,0.6,212.96999999999997,0.48430939402062645,0.6,207.75100000000003,0.49209935260434023,0.6,205.27099999999996,0.47993790797337277,0.7,219.78100000000003,D,4.415538482141407,-0.34779409729508276,22,3.920215901230336,1.2433076798783218,0.1530610743779132,,,,,,,,,,,,,,,
2014,130,RB,0,20,0.6154189720202653,0.5,154.52,0.6159881878025049,0.5,154.52,0.5172720854854694,0.6,162.155,0.3306987327570631,0.6,161.8,,4.425361827303465,0.15538223853180239,5.053846153846154,50.23217562515003,-4.386637660421159,59.15384615384615,216.33465388978072,-22.803214085686832,251.2153846153846,1.7506355931756588,-0.08129431950642473,1.9692307692307693,14.512277731278784,-2.113210968299629,16.223076923076924,10.696116710552143,-1.4136648838148773,12.338461538461539,90.58082627844715,-13.043422808869554,99.23076923076923,8.0,113.0,0.0,77.25548584132844,121.0,,,,,,,,,,,,,,,,,,E,4.425361827303465,0.15538223853180239,28,3.1616122010354326,1.7894383369929925,0.28850544949738055,,,,,,,,,,,,,,,
2015,125,RB,0,20,0.6226623457169079,0.35,121.345,0.622232620651098,0.35,121.345,0.4483228902732953,0.4,123.79499999999999,0.308934530950592,0.4,120.49499999999998,,4.061520391604876,-0.2586719919701245,4.928,50.31167995911144,-2.778278776578658,65.768,215.9609734423585,-9.449073511693918,284.808,1.8128603931342977,0.17755091920363633,2.264,14.889868259087704,-2.2346184678804697,18.712,11.134885431228934,-1.7485439281083233,14.16,97.37953849264801,-18.66350857704848,124.576,5.0,107.5,0.0,109.1918284862377,112.5,,,,,,,,,,,,,,,,,,E,4.061520391604876,-0.2586719919701245,25,3.5230213135560264,1.2278054949340935,0.2060487734675594,,,,,,,,,,,,,,,
2016,130,RB,0,20,0.5893654137462301,0.5,159.51500000000001,0.5892086720136193,0.5,159.51500000000001,0.5390688372829542,0.5,155.20000000000002,0.32674030870600956,0.45,137.49,,4.3449080295730464,0.38462988213857485,5.3076923076923075,51.348834532704245,-3.3072496648353904,56.83076923076923,224.28165092484835,-15.993489365246035,252.2,2.1262419644925092,-0.57242130244896,2.2384615384615385,14.687429304093351,-0.060791277331086,16.26153846153846,11.41290256142169,-0.2974740660731477,12.623076923076923,93.5151044231948,-2.702017616078659,112.72307692307692,5.0,114.0,0.0,102.4026016587244,119.0,,,,,,,,,,,,,,,,,,E,4.3449080295730464,0.38462988213857485,24,2.9292498005894934,0.2943517707290026,0.6689782585598893,,,,,,,,,,,,,,,
2017,137,RB,0,20,0.5934778638098417,0.55,170.255,0.5931470274665245,0.55,170.255,0.3873368962934441,0.55,173.61,0.29313399189035844,0.55,168.05,,4.771093008448983,-0.18563758411282735,5.766423357664234,51.688910539905194,-5.423891139315886,58.86861313868613,216.09581531270038,-14.345336473719478,250.2189781021898,1.646182679593845,0.0832316169061907,2.218978102189781,15.762949523859001,-3.416604234379197,17.605839416058394,11.993620931591506,-2.668574614682253,13.27007299270073,98.19877531528662,-23.839490545703693,113.64963503649635,10.0,103.5,0.0,117.49214718160657,113.5,,,,,,,,,,,,,,,,,,E,4.771093008448983,-0.18563758411282735,32,3.840362811512593,-1.8565575359633393,0.4554346205414917,,,,,,,,,,,,,,,
2018,135,RB,38,20,0.6160433167130918,0.5,183.137,0.6151391988386276,0.5,183.137,0.4517225975147962,0.35,157.95499999999998,0.2995811077669135,0.4,160.01500000000001,0.5480111623894416,4.258549475193194,0.3265947753291738,5.37037037037037,47.21822470947446,5.188658603961339,60.888888888888886,208.8348972093354,3.772880843700979,268.1777777777778,1.868057471381753,-0.2680553228367545,2.2074074074074073,15.996766541614464,-0.8930605820953007,18.733333333333334,12.49990852425289,-1.1318572484230143,14.57037037037037,103.74416588417705,-8.346794673557671,116.28888888888889,10.5,122.5,0.0,122.90870693752582,133.0,0.65,186.683,0.47762337236021446,0.55,173.167,0.4754349491191596,0.55,173.167,0.3593148590644575,0.6,171.85500000000002,0.4160240645131881,0.65,180.85,0.5480111623894416,0.65,186.683,E,4.258549475193194,0.3265947753291738,30,2.9043270145269124,-0.6747328247151636,0.649410349818338,,,,,,,,,,,,,,,
2019,130,RB,45,20,0.693216157232902,0.55,185.331,0.6922499407490982,0.55,185.331,0.5470374579942241,0.6,196.75600000000003,0.4562003200087898,0.5,176.521,0.759291012141463,4.419129134701122,-0.13692866467342898,4.923076923076923,49.54442611337884,-2.4756742750098475,54.36153846153846,222.26808406361934,-22.216995234955967,232.51538461538462,1.8976774056085504,-0.25759406153698544,2.1,14.458372604526469,-0.9635751973892998,16.907692307692308,11.559420735910978,-1.1901894521337464,13.107692307692307,93.56011569512584,-6.448111454455009,112.07692307692308,7.5,125.0,0.0,117.57684110022285,132.5,0.75,213.87600000000003,0.5530961791831356,0.65,189.876,0.5530961791831356,0.65,189.876,0.5475925573560981,0.65,198.74600000000004,0.5335244984419569,0.65,195.82099999999997,0.759291012141463,0.75,213.87600000000003,E,4.419129134701122,-0.13692866467342898,28,3.535455802207039,0.44459875190655546,0.499710502307795,,,,,,,,,,,,,,,
2020,133,RB,56,20,0.6498287317189587,0.45,156.625,0.6498466520965364,0.45,156.625,0.48496070208116904,0.45,158.335,0.32211209503540567,0.5,167.20000000000002,0.5736166799796691,3.794378056744646,-0.5593213282920358,4.7669172932330826,46.49010751019841,-1.5139985835757792,56.46616541353384,214.9257999362063,-22.46310753795821,251.93984962406014,1.9270163558708542,-0.5262291214479742,2.2030075187969924,13.606677578863938,0.6404636306795982,17.015037593984964,10.538968083043757,0.28066834348625486,13.25563909774436,82.89706505035689,10.443378793826016,111.05263157894737,2.0,116.0,0.0,123.1571809511405,118.0,0.65,179.78500000000003,0.42863978127136027,0.6,166.52,0.4284347231715653,0.6,166.52,0.2706698851843164,0.55,164.8,0.2832267164018069,0.6,170.23999999999998,0.5736166799796691,0.65,179.78500000000003,E,3.794378056744646,-0.5593213282920358,31,3.1530131649801074,0.43477843251284615,0.24307466949100415,,,,,,,,,,,,,,,
2021,126,RB,64,20,0.5920228965364548,0.6,169.65800000000002,0.5925975738075063,0.6,169.65800000000002,0.47825653572262333,0.55,160.853,0.4638450381425163,0.6,180.03799999999998,0.7114118628366142,4.568365843886991,0.30639258530228314,5.412698412698413,49.92302910261915,-0.12052626107893097,57.26190476190476,217.6729522021647,-4.892269735135649,252.26984126984127,2.015352846235716,-0.15348330061649754,2.5873015873015874,14.617544772408012,0.20775272666447292,16.753968253968253,11.46398229168805,-0.27312633209058984,12.698412698412698,89.21527336831053,4.375194988443505,105.02380952380952,5.0,107.0,0.0,124.55527419743919,112.0,0.7,199.96800000000002,0.6467329096939802,0.65,178.983,0.6475113336153053,0.65,178.983,0.43294394851006457,0.6,168.733,0.43451177140643943,0.7,192.088,0.7114118628366142,0.7,199.96800000000002,E,4.568365843886991,0.30639258530228314,19,4.238238128962185,0.1171685751181188,0.41916587933624183,,,,,,,,,,,,,,,
